mack,nam,quy,eps,roe,roa,pb,pe,lnst_yoy,nophaitra_vcsh,vonhoa_tts
HAG,2021,4,153.3667371,0.020018671,0.005277137,2.800751478,86.72023839,NULL,2.885696581,0.678692665
HAG,2022,1,269.5996876,0.054464752,0.013933669,2.79681603,48.59056075,NULL,2.931444932,0.6442477
HAG,2022,2,301.6197911,0.056185172,0.013893177,1.848461394,27.5843968,2.436628567,3.160745767,0.400430399
HAG,2022,3,388.9825004,0.077265656,0.019143664,2.748728505,34.06322903,15.99586278,2.919103631,0.635428692
HAG,2022,4,256.9063545,0.045865935,0.011870734,1.794973974,35.65501529,1.407181667,2.811234984,0.429074207
HAG,2023,1,313.8717803,0.057670648,0.015026679,1.395696313,23.35348528,0.175915581,2.863874986,0.330314374
HAG,2023,2,98.34526473,0.015511453,0.003943573,1.588795986,82.87130064,-0.69109174,3.00420201,0.36142181
HAG,2023,3,345.0018745,0.060289444,0.015305595,1.410806653,22.37669002,-0.121760941,2.877662131,0.333058785
HAG,2023,4,1037.014679,0.175426006,0.050564158,2.005245568,12.72884585,3.614699306,2.130415406,0.585634647
HAG,2024,1,231.7038313,0.033033741,0.010764391,1.927660607,56.32189993,-0.253581215,2.010291024,0.571690061
HAG,2024,2,248.4087007,0.035430204,0.012930895,1.680609028,48.71004907,2.345965643,1.514196089,0.604357939
HAG,2024,3,313.5981434,0.040380185,0.016073627,1.410426502,34.59841912,0.081222671,1.510326249,0.51008043
HAG,2024,4,193.1961609,0.022861874,0.009336892,1.499654153,62.37183982,-0.805009279,1.389202695,0.571866912
HAG,2025,1,322.2090827,0.037801034,0.015752507,1.449947257,37.86361296,0.591607177,1.409715341,0.549450075
HAG,2025,2,466.1463308,0.051625932,0.020989272,1.460704168,27.78097594,0.89700697,1.5065152,0.526581064
HAG,2025,3,328.2024778,0.036525859,0.016077864,1.683595171,49.66446357,0.231313168,1.088509735,0.744617714
HCM,2020,1,330.6982679,0.023194796,0.014685294,0.775864277,33.71653584,0.231960866,0.422635449,0.543554245
HCM,2020,2,491.7885318,0.034442735,0.023084431,1.302475394,37.3127855,0.356894628,0.562855409,0.830752409
HCM,2020,3,465.6642489,0.032394307,0.017524979,1.44186229,45.09686979,0.261029249,1.125018888,0.676569641
HCM,2020,4,450.1152948,0.030868962,0.012506626,2.166868689,69.75990455,0.078425632,1.812574416,0.766950612
HCM,2021,1,1054.954174,0.06993847,0.023446081,1.986364475,29.29037181,2.186859546,2.141810781,0.629989308
HCM,2021,2,928.344446,0.05919658,0.01856769,3.253525825,55.0442244,0.886360466,2.234072181,1.002998497
HCM,2021,3,1043.960538,0.064144027,0.01850262,3.103273018,49.81031191,1.241873926,2.684973868,0.84010016
HCM,2021,4,489.0984647,0.035925717,0.010340792,2.844509216,93.02830265,0.628660945,2.326725152,0.853668826
HCM,2022,1,618.4140747,0.037867836,0.011990155,2.052372346,55.14104771,-0.121374258,1.996025699,0.683993432
HCM,2022,2,610.9208943,0.036185874,0.013309276,1.181389074,33.06483734,-0.013643324,1.449523562,0.481531399
HCM,2022,3,361.081277,0.020864376,0.00828176,1.403004051,67.85175959,-0.481583232,1.587668726,0.541440401
HCM,2022,4,274.1191796,0.01577781,0.006936672,1.160084583,72.96096548,-0.439541934,0.957334417,0.591976798
HCM,2023,1,270.6751121,0.015559518,0.0083657,1.455989717,94.20888312,-0.562307646,0.764005888,0.824560114
HCM,2023,2,343.8488262,0.019732523,0.011055842,1.626931398,81.86737269,-0.437163094,0.805858802,0.900033381
HCM,2023,3,468.2871424,0.026677451,0.013829896,1.718841367,65.23775101,0.29690231,1.048839652,0.838263769
HCM,2023,4,392.1260188,0.021804311,0.010371227,1.882538179,87.21685979,0.430494646,1.154775196,0.873035136
HCM,2024,1,393.2758547,0.032761899,0.014449797,2.41921914,75.01096151,1.237104263,1.376180492,1.017554916
HCM,2024,2,445.1271507,0.032551943,0.013011751,1.73023114,58.85958643,0.993213437,1.602859235,0.664499152
HCM,2024,3,315.9134103,0.021465902,0.00735531,2.167023136,97.96988348,0.038707088,2.253028583,0.665984045
HCM,2024,4,315.3593621,0.022150283,0.007089209,2.027373239,93.22697701,0.266419441,2.00074803,0.675411476
HCM,2025,1,314.9044346,0.021847868,0.007337073,2.137549271,97.17233751,-0.181079531,1.954427343,0.723229199
HCM,2025,2,178.1276521,0.01877277,0.005882942,2.270193006,120.1385621,-0.386098421,2.430620888,0.661504152
HCM,2025,3,407.9201863,0.042342209,0.011054952,2.714909723,65.45398069,0.980882101,3.213127766,0.644178795
HDB,2020,1,923.1264467,0.047944973,0.004341693,0.888068765,19.28229883,0.139496271,9.836721237,0.073929044
HDB,2020,2,1253.259465,0.059906877,0.005568725,1.170747309,19.78840033,0.473280824,9.683297332,0.098805267
HDB,2020,3,1129.812553,0.050610186,0.004570902,1.402957013,27.70371059,0.191747553,10.44181182,0.110627496
HDB,2020,4,664.1245574,0.04720015,0.00387129,1.679374675,35.76136394,-0.087262206,11.9180238,0.118610824
HDB,2021,1,980.9386878,0.06573796,0.005210072,1.753522202,26.91299704,0.677925307,11.33636058,0.129136549
HDB,2021,2,973.7174328,0.061744199,0.00508982,2.21406472,36.4582155,0.265888214,10.93524971,0.170948283
HDB,2021,3,718.3307142,0.053088544,0.00446769,1.874228502,35.3597577,0.283665879,10.83305447,0.14609897
HDB,2021,4,756.5405584,0.052909212,0.004407611,2.169373906,40.77772125,0.385591288,11.16661891,0.164062341
HDB,2022,1,953.3795374,0.063534221,0.005347499,1.884291452,29.73632104,0.202559944,10.61319041,0.149709287
HDB,2022,2,1033.255927,0.06512592,0.005801793,1.484904681,23.22754641,0.328223874,9.865123923,0.125675771
HDB,2022,3,801.5011879,0.059823447,0.005538508,1.395607691,23.89266577,0.433860594,9.740687542,0.120673795
HDB,2022,4,690.299227,0.04725601,0.004413526,1.106101641,23.10592186,0.132535072,9.675067059,0.096375256
HDB,2023,1,872.160643,0.054964631,0.005013765,1.261527805,22.07162196,0.085760075,10.23750923,0.10553291
HDB,2023,2,816.1581138,0.053613932,0.004623823,1.230726943,22.78970176,-0.018271757,10.95589683,0.096673691
HDB,2023,3,857.5269146,0.060241625,0.005069866,1.238406216,20.2326011,0.159333059,10.81304799,0.098739684
HDB,2023,4,1156.036817,0.077105512,0.006208685,1.341860052,17.55999437,0.915926024,11.9808336,0.097488509
HDB,2024,1,1067.714322,0.066871028,0.005333657,1.496593088,22.57158071,0.464719161,11.12371306,0.116492053
HDB,2024,2,1069.471888,0.063434705,0.005300514,1.342555378,21.50594163,0.491998268,10.82082548,0.107277382
HDB,2024,3,1175.559315,0.066641227,0.005654865,1.62858038,23.98858113,0.409707064,10.74920509,0.130460541
HDB,2024,4,891.0900951,0.058725539,0.004878892,1.662370359,28.616635,-0.061093539,11.3085099,0.127800882
HDB,2025,1,1211.639604,0.074053522,0.006186899,1.334940882,18.23974714,0.356190083,10.6546156,0.108589447
HDB,2025,2,1005.664928,0.058508534,0.004916466,1.242771507,21.67720022,0.130450894,11.13276209,0.097172152
HDB,2025,3,1043.368994,0.057110719,0.004851514,1.668627639,29.71144454,0.071406371,10.4306542,0.138562099
HDC,2020,1,726.0693452,0.036558234,0.016773624,1.988738521,20.86577556,3.633540464,1.146718545,0.341772485
HDC,2020,2,571.5124872,0.030110188,0.013799261,2.195195268,26.59609429,0.242242438,1.216922618,0.373471065
HDC,2020,3,459.2469712,0.027572221,0.011699879,3.061197709,49.10212024,0.22960608,1.522608678,0.578529921
HDC,2020,4,1823.502176,0.112738236,0.041276456,4.021071067,20.26320588,0.501075416,1.917297354,0.730602361
HDC,2021,1,1167.097548,0.065862498,0.023507289,4.088456493,36.9292182,0.846336901,1.695437027,0.857519036
HDC,2021,2,968.8489779,0.05130327,0.019224699,2.740932943,53.56872039,0.787092015,1.642673096,1.018459734
HDC,2021,3,816.519367,0.049944977,0.019632777,4.49729148,90.13870703,1.167540604,1.452371692,1.804975994
HDC,2021,4,1150.690876,0.070915761,0.028362716,5.625557125,82.55909732,-0.165167001,1.544977232,2.174912998
HDC,2022,1,1121.56278,0.064783127,0.024770605,5.867010916,91.83614317,0.249794709,1.682985723,2.151472452
HDC,2022,2,908.1328075,0.049988588,0.018222849,2.004167101,40.74293946,0.221634896,1.800505476,0.705094739
HDC,2022,3,666.3946398,0.043505255,0.015733662,2.620666078,60.69976796,0.08268044,1.73121531,0.945915041
HDC,2022,4,1589.780222,0.096427037,0.037915316,1.697461571,18.17861337,0.686817371,1.37252256,0.706419949
HDC,2023,1,295.58834,0.016754598,0.007054899,1.850301689,108.4278223,-0.678832106,1.377215025,0.768879763
HDC,2023,2,184.6896921,0.010687396,0.004442259,1.640145473,151.6056456,-0.745699869,1.434909779,0.665668253
HDC,2023,3,300.57992,0.017224345,0.007140328,1.77289382,102.4685881,-0.549795292,1.39000184,0.733254178
HDC,2023,4,349.6829869,0.025178871,0.010376903,2.339525449,93.37028458,-0.720410363,1.462705976,0.938772426
HDC,2024,1,9.774015959,0.000586535,0.000236865,2.502508429,3575.807544,-0.964451407,1.489774212,0.993395504
HDC,2024,2,324.2794152,0.024243626,0.010246911,2.001757223,88.96648584,1.511717152,1.261192666,0.876816949
HDC,2024,3,73.32653024,0.005891298,0.002670171,2.137802808,367.534096,-0.588940251,1.151803959,0.983977669
HDC,2024,4,7.649232643,0.000859347,0.000399842,1.986040017,3274.838297,-0.959285385,1.146629641,0.916023423
HDC,2025,1,76.16044187,0.005991204,0.002797085,2.175062758,362.3928554,11.19663549,1.137289786,1.007643107
HDC,2025,2,324.4576893,0.02511233,0.011875487,1.978739834,79.36319851,0.15081437,1.092532576,0.936869739
HDC,2025,3,3015.85141,0.206226574,0.104529334,2.267696577,12.05298108,39.39507611,0.875643983,1.199625495
HDG,2020,1,1535.161447,0.070612397,0.016901859,0.831094556,10.68291549,-0.119133914,3.151699351,0.136757439
HDG,2020,2,2941.401022,0.150795936,0.03885387,1.15067504,6.544500343,1.219768262,2.633950509,0.217744207
HDG,2020,3,832.5988793,0.048875328,0.013750799,1.466456409,29.90635781,-0.327075252,2.478096679,0.281992484
HDG,2020,4,1321.175156,0.073753148,0.021576295,2.142155507,29.5948647,0.293977659,2.36196349,0.430837776
HDG,2021,1,2088.13984,0.094273301,0.028626177,2.220269161,20.68826961,0.719743469,2.227539636,0.474241315
HDG,2021,2,122.32356,0.018346329,0.005478954,2.301766064,357.2492495,-0.853562839,2.471307476,0.452785173
HDG,2021,3,1398.189166,0.054568786,0.016443921,2.743375429,41.48222674,0.322819357,2.181847282,0.621676602
HDG,2021,4,2649.296746,0.11876917,0.038697364,3.209730207,25.1010009,1.028374349,1.96872081,0.817407409
HDG,2022,1,1198.297119,0.053357937,0.018507322,3.394342431,58.4162299,-0.263465709,1.802281347,0.892585451
HDG,2022,2,1851.351816,0.07421331,0.027460922,2.600318754,30.51824052,4.472855374,1.60748053,0.73740933
HDG,2022,3,1026.667255,0.049802613,0.019698599,2.029559466,39.64283443,0.250841235,1.454806149,0.627318141
HDG,2022,4,911.0669448,0.049502316,0.020796429,1.564912256,34.46508534,-0.467164055,1.306795631,0.508484848
HDG,2023,1,1237.637584,0.053114112,0.0239352,1.428689094,24.60332524,0.208031754,1.13590035,0.50500923
HDG,2023,2,144.7898914,0.011072947,0.005250759,1.805599496,267.2838526,-0.823728695,1.081776366,0.658006396
HDG,2023,3,276.0429555,0.014290415,0.006885656,1.612171007,101.9768824,-0.67901108,1.069102553,0.592413423
HDG,2023,4,793.1992438,0.046731531,0.022989812,1.476529247,34.79579717,0.033817647,0.997351616,0.584477297
HDG,2024,1,723.9343255,0.035911639,0.01842229,1.505951352,40.40421758,-0.260117782,0.903057467,0.6271756
HDG,2024,2,190.0166847,0.013215559,0.006970125,1.62120829,148.1448855,0.288861719,0.888937359,0.674904565
HDG,2024,3,409.1367997,0.024291443,0.013004001,1.568864225,68.31455889,0.82793717,0.84741587,0.673454774
HDG,2024,4,-221.6628358,-0.013076542,-0.007021561,1.623041223,-128.5736506,-1.29319814,0.877630014,0.692121967
HDG,2025,1,461.053118,0.027668012,0.014931729,1.461666751,57.15176618,-0.217147064,0.828978555,0.63900382
HDG,2025,2,-49.65709666,0.003554079,0.00193029,1.552438602,-510.5010503,-0.723955911,0.853217228,0.654572025
HDG,2025,3,770.3068935,0.042616745,0.023371899,1.888323946,41.93133967,0.85006089,0.794862458,0.825214178
HHV,2020,1,-43.68456365,NULL,NULL,0.422961757,-270.1182984,NULL,3.117541235,0.088316815
HHV,2020,2,143.8227429,0.007310375,0.001720364,0.63482719,114.7245538,NULL,3.387793863,0.121778019
HHV,2020,3,118.5866113,0.00547794,0.00125712,0.739576733,143.3551378,NULL,3.328259996,0.144893823
HHV,2020,4,311.1544386,0.015972752,0.003684216,0.731595192,54.63524827,NULL,3.342513251,0.141666691
HHV,2021,1,157.1028425,0.008000332,0.001839405,0.935549454,140.0356585,NULL,3.356260726,0.181405495
HHV,2021,2,303.0519007,0.010407132,0.002385087,0.765014016,60.05571969,0.482074042,3.370500164,0.148013709
HHV,2021,3,311.4215657,0.010769809,0.002460768,0.846404272,65.50606075,1.085846383,3.382642665,0.163673544
HHV,2021,4,247.5663097,0.009714502,0.00220858,1.104739345,108.6577573,-0.364978988,3.414260951,0.212206983
HHV,2022,1,253.7941452,0.010295991,0.002328171,0.971443192,94.17080912,0.339122858,3.4303617,0.185985617
HHV,2022,2,268.9471848,0.01020856,0.002303859,0.468472743,43.31705501,0.021772441,3.431770881,0.089719906
HHV,2022,3,237.5318969,0.010259537,0.002316839,0.62275419,57.25546832,-0.008217022,3.424758717,0.119536198
HHV,2022,4,166.2232188,0.007070962,0.001629846,0.404203392,56.67078322,-0.224138426,3.256841497,0.081325527
HHV,2023,1,236.8414898,0.009853109,0.002313456,0.571379009,56.78903647,0.043752944,3.261223904,0.114869171
HHV,2023,2,307.5009267,0.012838318,0.003029772,0.63961287,49.59334647,0.37297132,3.213840232,0.130102392
HHV,2023,3,327.8751515,0.013583879,0.003225834,0.651667464,48.03657712,0.449453559,3.208131986,0.132745356
HHV,2023,4,130.3181444,0.006337836,0.001505456,0.848953607,118.5560159,-0.041978693,3.211676441,0.17293507
HHV,2024,1,233.2089387,0.012282314,0.003062168,0.754082663,66.03520469,0.374342543,2.832626635,0.168346282
HHV,2024,2,265.8592277,0.013143842,0.003435516,0.589768744,45.88894697,0.189917906,2.819203073,0.132099116
HHV,2024,3,240.6100795,0.012336751,0.003238563,0.609287028,50.49663764,0.055322337,2.799575105,0.137153283
HHV,2024,4,270.5394837,0.012143089,0.003304434,0.532292966,43.06210628,1.311740638,2.559715342,0.129438287
HHV,2025,1,338.2978923,0.015582125,0.004425584,0.539548166,36.06289095,0.517595125,2.483299816,0.134325463
HHV,2025,2,275.8827476,0.013111759,0.003828656,0.56759458,44.76539438,0.164733724,2.368724823,0.146870784
HHV,2025,3,259.0611762,0.012805544,0.003815505,0.776886534,62.91950125,0.233287417,2.343805261,0.202455627
HPG,2020,1,827.6803968,0.047107459,0.022065722,0.937685791,20.35809965,0.273032035,1.139466118,0.434362314
HPG,2020,2,993.3912707,0.053691636,0.025078699,1.419081308,26.97829223,0.3441662,1.142315826,0.656907198
HPG,2020,3,1138.66146,0.070376471,0.032897453,1.603784018,23.18511772,1.109393335,1.136353743,0.744606945
HPG,2020,4,1399.776313,0.081618798,0.037437965,2.335315175,29.61187413,1.423203466,1.220734649,1.044286105
HPG,2021,1,2105.933922,0.111694574,0.051798315,2.354712272,22.2229195,2.039603812,1.098746524,1.115693598
HPG,2021,2,2173.390234,0.139011903,0.065230463,3.138465009,23.69569864,2.53653894,1.160037342,1.441441354
HPG,2021,3,2314.312086,0.130766675,0.061897259,2.82573147,22.85776422,1.734612557,1.071056715,1.354862432
HPG,2021,4,1660.534675,0.084741884,0.042050647,2.303770363,27.94280704,0.591899515,0.963379889,1.164431675
HPG,2022,1,1837.045015,0.086501654,0.045079438,2.052855446,24.55029661,0.171402639,0.878041449,1.085455754
HPG,2022,2,693.4446975,0.040453621,0.020453222,1.306920602,32.15829623,-0.587223101,1.076723165,0.624924474
HPG,2022,3,-305.1073088,-0.018038279,-0.00912701,1.266044347,-69.4837501,-1.172518043,0.874118849,0.670674804
HPG,2022,4,-342.4973165,-0.020585854,-0.011287986,1.097432891,-52.5551563,-1.269397422,0.772243365,0.614470446
HPG,2023,1,68.35974629,0.003980553,0.002216839,1.263459292,304.2726331,-0.953300734,0.818874885,0.689518843
HPG,2023,2,251.0913881,0.014903116,0.00823442,1.564878938,104.145348,-0.640074971,0.800968706,0.862765434
HPG,2023,3,344.7668049,0.020233741,0.011438806,1.541283264,76.28344617,NULL,0.737412353,0.881398754
HPG,2023,4,511.24487,0.029294003,0.016435407,1.584672433,54.67047523,NULL,0.826031944,0.865486323
HPG,2024,1,493.670591,0.027527284,0.014724222,1.67015696,61.27567765,6.486850029,0.911867715,0.871036303
HPG,2024,2,518.9389155,0.030980466,0.016250546,1.670169858,54.53435685,1.29280133,0.901137379,0.876117743
HPG,2024,3,472.6123178,0.027412968,0.014457919,1.512932725,55.75394252,0.510561762,0.89110799,0.797313533
HPG,2024,4,439.1081151,0.024816827,0.012891712,1.493007852,60.69120356,-0.053680713,0.958087092,0.759322419
HPG,2025,1,522.8508251,0.028797653,0.014777968,1.4558497,51.16182038,0.167512104,0.939556279,0.747612103
HPG,2025,2,554.555023,0.035485008,0.018105072,1.435777932,40.93371994,0.284659773,0.979613526,0.719307226
HPG,2025,3,519.6190759,0.032114009,0.016430329,1.724931692,54.17430057,0.327825236,0.930513151,0.877699107
HSG,2020,1,454.2483851,0.035156083,0.01197689,0.36040232,10.01654634,2.623943872,1.907705734,0.119054601
HSG,2020,2,716.5204553,0.053054889,0.019037096,0.859256875,15.98000436,0.974918104,1.672224455,0.309536882
HSG,2020,3,1017.298922,0.070939381,0.026434771,1.092601122,15.38387553,4.384574194,1.694145373,0.391591903
HSG,2020,4,1287.474846,0.083656713,0.032586782,1.434409256,17.20421961,2.158472839,1.449099123,0.567189006
HSG,2021,1,2470.844885,0.14427222,0.055789056,1.596454195,11.49404407,4.442319475,1.705136755,0.573110338
HSG,2021,2,3479.631959,0.189082262,0.072120318,2.128833268,12.04150338,4.349834095,1.552860848,0.814456045
HSG,2021,3,1906.979096,0.090977253,0.036349054,2.165491952,24.38411627,1.082268715,1.45739814,0.862081385
HSG,2021,4,1293.516147,0.057712361,0.02576467,1.669104073,28.91343884,0.115918766,1.031369668,0.804814818
HSG,2022,1,475.5986822,0.020592626,0.010397436,1.531573028,73.59145706,-0.786366957,0.930681523,0.777566397
HSG,2022,2,537.0037827,0.022786431,0.011702361,0.689006664,29.98116683,-0.844278962,0.963298421,0.344255377
HSG,2022,3,-1482.616942,-0.078335438,-0.04422006,0.830062222,-9.982349167,-1.942245477,0.564322298,0.519882527
HSG,2022,4,-1137.421951,-0.064617883,-0.041239835,0.693956313,-10.15454291,-2.065656468,0.569617594,0.432701641
HSG,2023,1,428.1192939,0.024897343,0.015647572,0.946108942,37.60634064,0.091001977,0.61217385,0.574371046
HSG,2023,2,23.65592616,0.001363878,0.000850736,0.968244593,695.3860054,-0.946565296,0.594145707,0.595281864
HSG,2023,3,735.8231129,0.041620674,0.025969673,1.130845664,27.18044548,NULL,0.610856924,0.688792928
HSG,2023,4,167.7844469,0.009548175,0.005716364,1.316810696,135.8886382,NULL,0.72929445,0.747104697
HSG,2024,1,518.2242019,0.028980776,0.015658247,1.329617174,45.63661812,0.246741647,0.969215576,0.662885174
HSG,2024,2,443.8491631,0.024556122,0.01311344,1.34987375,53.84712192,18.307805,0.775517532,0.746438907
HSG,2024,3,-294.3877004,-0.016466036,-0.00923088,1.225676575,-72.35356629,-1.412046684,0.792226229,0.670585576
HSG,2024,4,266.5568291,0.015023226,0.008410088,1.050196961,69.21600945,0.601498561,0.780549491,0.578636975
HSG,2025,1,334.1698911,0.01850159,0.011113029,0.961904252,51.47082505,-0.349919187,0.551134681,0.608658245
HSG,2025,2,440.8747113,0.024262359,0.014925151,0.933039302,37.65242046,0.001367442,0.700450585,0.538583769
HSG,2025,3,136.3924526,0.007494932,0.004445256,1.063053611,139.3038957,NULL,0.671754111,0.622635983
HT1,2020,1,274.18147,0.019348295,0.010452274,0.713632191,36.47219486,-0.009092942,0.788641916,0.391245647
HT1,2020,2,546.4279543,0.037884612,0.021390346,0.93793462,24.52290351,-0.000137417,0.753899863,0.524716944
HT1,2020,3,389.0131194,0.026391451,0.015429436,1.06287339,40.1014753,-0.309745178,0.668153904,0.625534461
HT1,2020,4,403.5469661,0.027751052,0.015759979,1.257090989,43.24155914,-0.285378508,0.85877251,0.663283931
HT1,2021,1,248.2693445,0.017416836,0.009861834,1.302945167,73.91166251,-0.094511777,0.674699486,0.763279366
