date,mack,open,high,low,close,volume
11/30/2020,PDR,20690,20770,20440,20670,2496410
12/1/2020,PDR,20100,20550,20100,20490,2295090
12/2/2020,PDR,20840,20840,20060,20440,2412740
12/3/2020,PDR,20440,21750,20100,21750,3810350
12/4/2020,PDR,21750,22250,21600,21750,2446350
12/7/2020,PDR,21650,21900,21150,21850,2946050
12/8/2020,PDR,21850,21900,21350,21720,2236980
12/9/2020,PDR,21780,21950,21600,21800,2872410
12/10/2020,PDR,21800,21950,21400,21440,2572120
12/11/2020,PDR,21400,21650,21000,21440,2347190
12/14/2020,PDR,21500,22430,21500,22430,4062630
12/15/2020,PDR,22350,22430,22000,22200,3076690
12/16/2020,PDR,22100,22250,21950,22250,3609790
12/17/2020,PDR,22100,22250,21750,22000,3117130
12/18/2020,PDR,21950,22350,21800,21880,3924570
12/21/2020,PDR,21950,23400,21950,23370,4250390
12/22/2020,PDR,23300,24000,22940,24000,4189830
12/23/2020,PDR,23900,25000,23750,24900,4079260
12/24/2020,PDR,24840,25000,23690,25000,3016020
12/25/2020,PDR,24740,24800,24250,24500,3114430
12/28/2020,PDR,24400,24900,24250,24840,3601600
12/29/2020,PDR,24840,26500,24560,26000,4109920
12/30/2020,PDR,25750,26250,25090,25550,3024660
12/31/2020,PDR,25440,25750,25300,25750,3092380
1/4/2021,PDR,25690,26300,25440,25900,3380200
1/5/2021,PDR,25800,26200,25600,25690,3227600
1/6/2021,PDR,25500,26200,25300,25950,3515200
1/7/2021,PDR,25950,26050,25400,25800,3148200
1/8/2021,PDR,25600,25850,25250,25690,3689700
1/11/2021,PDR,25690,25800,25440,25750,2328600
1/12/2021,PDR,25750,25900,25550,25750,3578100
1/13/2021,PDR,25650,26650,25500,26650,5038900
1/14/2021,PDR,26600,28500,26560,28000,5327500
1/15/2021,PDR,27690,28000,27250,27650,3532400
1/18/2021,PDR,27550,27690,26990,27500,3523000
1/19/2021,PDR,27400,27590,25600,26700,2731500
1/20/2021,PDR,26560,26700,25190,26500,3111400
1/21/2021,PDR,26450,26990,26200,26700,3528900
1/22/2021,PDR,26650,27800,26500,27690,4401900
1/25/2021,PDR,27690,28300,27400,28250,4820700
1/26/2021,PDR,28250,28250,26650,27750,3297500
1/27/2021,PDR,27340,27440,26500,26990,3220200
1/28/2021,PDR,25250,26990,25150,26250,2758900
1/29/2021,PDR,25950,27900,25690,27900,3711700
2/1/2021,PDR,27800,27900,26840,27250,3176200
2/2/2021,PDR,27190,27900,26800,27900,4085100
2/3/2021,PDR,27940,29750,27900,29500,5457200
2/4/2021,PDR,29500,29750,28990,29500,3836300
2/5/2021,PDR,29550,30190,29550,30190,3364200
2/8/2021,PDR,30100,30650,28250,30650,3868400
2/9/2021,PDR,30250,31400,29400,31400,4151800
2/17/2021,PDR,31300,32350,30900,32300,3977000
2/18/2021,PDR,32190,32550,31440,32550,3735100
2/19/2021,PDR,32000,32440,31490,32440,3790500
2/22/2021,PDR,32400,32400,31650,32250,3725500
2/23/2021,PDR,32100,32100,31340,32000,3163200
2/24/2021,PDR,31900,31940,30850,31550,3175500
2/25/2021,PDR,31340,31400,30500,31090,3287200
2/26/2021,PDR,30950,31650,30550,31490,3725300
3/1/2021,PDR,31490,32250,31440,32150,4017700
3/2/2021,PDR,32150,32250,31590,32250,3813100
3/3/2021,PDR,32000,32250,31750,32150,3461900
3/4/2021,PDR,32150,32190,31240,31400,1996100
3/5/2021,PDR,31240,31300,30500,31300,3428300
3/8/2021,PDR,31240,31400,30550,31150,3451400
3/9/2021,PDR,31190,31900,30500,31840,4088200
3/10/2021,PDR,31800,32250,31590,32150,4310900
3/11/2021,PDR,32150,33400,32000,33400,5569900
3/12/2021,PDR,33340,34300,33190,33590,4283000
3/15/2021,PDR,33690,33900,33060,33490,3467700
3/16/2021,PDR,33340,33550,32750,33550,3154900
3/17/2021,PDR,33340,33650,32850,33590,3162700
3/18/2021,PDR,33590,34000,33400,34000,3030600
3/19/2021,PDR,33900,34250,33490,34250,3151200
3/22/2021,PDR,33900,34090,33590,33750,3002900
3/23/2021,PDR,33850,34790,33140,34730,3540800
3/24/2021,PDR,34460,34730,33810,34460,2928000
3/25/2021,PDR,34410,34520,33810,34190,2851900
3/26/2021,PDR,34080,34080,32810,33810,2895900
3/29/2021,PDR,33690,34240,33530,34080,3209100
3/30/2021,PDR,34020,34300,33640,33960,2897100
3/31/2021,PDR,33960,34240,33570,34080,2753800
4/1/2021,PDR,34080,34900,33920,34730,3623500
4/2/2021,PDR,34850,35730,34690,35500,3879700
4/5/2021,PDR,37930,37930,35670,37380,4300600
4/6/2021,PDR,37380,37430,36940,37270,3274100
4/7/2021,PDR,37160,37760,36660,37760,3311200
4/8/2021,PDR,37700,37810,37380,37760,2918800
4/9/2021,PDR,37700,37930,37270,37700,2853600
4/12/2021,PDR,37650,37810,37380,37550,2786200
4/13/2021,PDR,37430,37590,37160,37270,2719500
4/14/2021,PDR,37160,37310,36780,37160,2764500
4/15/2021,PDR,36990,37480,36880,37160,2841800
4/16/2021,PDR,37100,39730,37040,39030,4893800
4/19/2021,PDR,39350,41720,38960,41720,5360800
4/20/2021,PDR,41770,44630,41770,43640,6453900
4/22/2021,PDR,43580,43750,41990,41990,3943000
4/23/2021,PDR,41990,43360,41770,43150,3921600
4/26/2021,PDR,45360,45540,44130,45540,5039200
4/27/2021,PDR,45420,45420,44130,44310,3368200
4/28/2021,PDR,44130,44130,43270,43890,3672400
4/29/2021,PDR,43940,44810,43080,43080,3222900
5/4/2021,PDR,43080,45180,42960,44810,4046400
5/5/2021,PDR,44620,44740,44190,44370,3275500
5/6/2021,PDR,44250,44490,43810,44060,3094000
5/7/2021,PDR,43940,44190,43080,43520,2686500
5/10/2021,PDR,43270,43520,42900,42900,2929000
5/11/2021,PDR,42900,43520,42590,42660,3827600
5/12/2021,PDR,42660,44810,42660,44560,4847700
5/13/2021,PDR,43270,44620,43270,43630,3520200
5/14/2021,PDR,43570,44310,43390,44190,2745800
5/17/2021,PDR,44190,44440,42900,43080,3410100
5/18/2021,PDR,42900,43270,42340,43020,2660600
5/19/2021,PDR,43020,43080,42530,43080,2494300
5/20/2021,PDR,43020,44810,42660,44810,2687500
5/21/2021,PDR,44440,46700,43570,46650,5809700
5/24/2021,PDR,46650,47560,46150,46890,4192300
5/25/2021,PDR,46650,47140,46330,46520,2857500
5/26/2021,PDR,46400,46580,45720,45910,2791400
5/27/2021,PDR,45850,47560,45300,47560,4468300
5/28/2021,PDR,47440,47870,46950,47750,3896800
5/31/2021,PDR,47510,47620,46330,47260,3238500
6/1/2021,PDR,47140,47140,46330,46520,1997700
6/2/2021,PDR,46280,47320,45960,47320,2907000
6/3/2021,PDR,47190,48180,46700,48060,4498700
6/4/2021,PDR,48180,50510,47940,50200,8119200
6/7/2021,PDR,50080,51560,50020,51130,5801200
6/8/2021,PDR,51000,52170,50270,50510,5185800
6/9/2021,PDR,50320,50690,49410,50450,3966100
6/10/2021,PDR,50200,51130,49460,51060,5472900
6/11/2021,PDR,51060,53640,50450,53640,7544100
6/14/2021,PDR,53760,56530,53580,56100,8276900
6/15/2021,PDR,56100,57020,55790,56770,6232900
6/16/2021,PDR,56650,56650,55230,56460,5819200
6/17/2021,PDR,55970,56340,55230,56280,4189400
6/18/2021,PDR,56210,56530,53940,56530,5510100
6/21/2021,PDR,56340,56710,54990,55550,4137100
6/22/2021,PDR,55550,55550,54260,54260,3891300
6/23/2021,PDR,54130,54130,52840,52840,3739100
6/24/2021,PDR,52720,54990,52660,54630,2976100
6/25/2021,PDR,54560,58310,54190,58310,6625900
6/28/2021,PDR,58060,59170,56890,58060,4955400
6/29/2021,PDR,57940,59830,57390,58860,4372500
6/30/2021,PDR,58730,59290,57260,57320,3786300
7/1/2021,PDR,57260,59050,57020,58860,5012800
7/2/2021,PDR,58860,59720,57690,58860,5272300
7/5/2021,PDR,58730,58920,57440,58310,3649200
7/6/2021,PDR,58120,58310,57440,57940,4058200
7/7/2021,PDR,57690,59050,56830,59050,4610200
7/8/2021,PDR,58980,59050,57570,58120,2624400
7/9/2021,PDR,57940,58120,57140,57940,2504200
7/12/2021,PDR,57570,58000,54440,55790,3218900
7/13/2021,PDR,55670,55670,52600,53400,2719300
7/14/2021,PDR,53450,54130,53330,53700,2178000
7/15/2021,PDR,53640,53700,51930,53520,2915000
7/16/2021,PDR,53520,56400,53520,55360,6716800
7/19/2021,PDR,55230,55230,52840,53890,2533500
7/20/2021,PDR,53760,55230,52790,55180,3110600
7/21/2021,PDR,55060,55300,53700,54260,1986000
7/22/2021,PDR,54310,56210,53760,55300,2886900
7/23/2021,PDR,55230,55550,54370,54370,2616400
7/26/2021,PDR,54070,55790,53520,55550,2919700
7/27/2021,PDR,55550,56460,55110,55110,3171200
7/28/2021,PDR,54930,56400,54500,55790,2531000
7/29/2021,PDR,55730,56210,55480,55790,2562900
7/30/2021,PDR,55730,57020,55420,56770,3698700
8/2/2021,PDR,56650,57690,56210,57440,3787900
8/3/2021,PDR,57440,58250,57070,57630,2997700
8/4/2021,PDR,57570,58190,57020,57570,3868300
8/5/2021,PDR,57320,58190,56830,57570,2962000
8/6/2021,PDR,57440,58190,57140,57390,3080100
8/9/2021,PDR,57320,58000,57140,57440,2942400
8/10/2021,PDR,57260,57690,56580,57020,2880100
8/11/2021,PDR,57020,57570,56530,57020,3341400
8/12/2021,PDR,57020,57390,56710,56770,2781700
8/13/2021,PDR,56770,57390,56100,56210,3431100
8/16/2021,PDR,56210,56580,55920,56280,3121000
8/17/2021,PDR,56210,56580,55730,55970,2684800
8/18/2021,PDR,56030,56460,53820,54630,5424800
8/19/2021,PDR,54630,54630,53400,54190,3610400
8/20/2021,PDR,54070,54130,51560,52230,3367200
8/23/2021,PDR,51800,51860,50200,50450,3570900
8/24/2021,PDR,50270,52790,50080,52790,4269700
8/25/2021,PDR,52790,54370,52790,53270,3400400
8/26/2021,PDR,53160,53400,50880,51250,3042800
8/27/2021,PDR,51250,52540,50200,52170,3428600
8/30/2021,PDR,52110,52970,51860,52470,3298800
8/31/2021,PDR,52350,53940,51130,53940,3577000
9/1/2021,PDR,53760,53760,51930,52600,2671900
9/6/2021,PDR,52540,53270,52230,52790,2918400
9/7/2021,PDR,52600,52600,50940,50940,3118800
9/8/2021,PDR,50810,52170,50320,51690,3572200
9/9/2021,PDR,51560,51690,50270,50560,2945500
9/10/2021,PDR,50510,51430,50270,50510,3025000
9/13/2021,PDR,50450,51000,49410,49410,3344000
9/14/2021,PDR,49340,50080,49090,49410,2879800
9/15/2021,PDR,49340,50320,49280,50140,2896600
9/16/2021,PDR,50020,50450,49710,50200,2779600
9/17/2021,PDR,50140,50270,49090,49090,4756000
9/20/2021,PDR,49170,51190,49090,50880,5077900
9/21/2021,PDR,50640,50640,49220,50080,3349600
9/22/2021,PDR,50020,50140,49340,49710,2752600
9/23/2021,PDR,49650,50080,49280,49460,2723800
9/24/2021,PDR,49460,49710,49090,49280,2819200
9/27/2021,PDR,49280,50020,49170,49280,3178100
9/28/2021,PDR,49220,49950,49170,49900,4066800
9/29/2021,PDR,49830,50020,49460,49830,2568300
9/30/2021,PDR,49780,50200,49460,50200,3055000
10/1/2021,PDR,50140,51610,49780,51560,4784100
10/4/2021,PDR,51560,52470,51500,52350,4519600
10/5/2021,PDR,52290,52470,51430,51560,3593400
10/6/2021,PDR,51500,51860,50560,51740,3765600
10/7/2021,PDR,51740,52660,51560,52420,4978200
10/8/2021,PDR,52420,53400,52290,53400,4072600
10/11/2021,PDR,53400,54500,53330,54500,5343400
10/12/2021,PDR,54500,54630,53700,54310,4357000
10/13/2021,PDR,54310,55730,54010,55600,5466700
10/14/2021,PDR,55480,57070,55420,57070,5158300
10/15/2021,PDR,57070,57200,55300,56030,4790000
10/18/2021,PDR,55970,58310,55840,57690,4903700
10/19/2021,PDR,57690,57810,57070,57390,3762300
10/20/2021,PDR,57260,60150,57200,59170,6287900
10/21/2021,PDR,59170,60080,58860,59350,4770800
10/22/2021,PDR,59290,61190,59290,60760,4819000
10/25/2021,PDR,60760,61130,60080,60150,4305100
10/26/2021,PDR,59910,60020,58190,59100,4742400
10/27/2021,PDR,59050,59660,58190,59590,4055200
10/28/2021,PDR,59540,59660,58310,58490,4129000
10/29/2021,PDR,58490,59220,58310,58920,4294200
11/1/2021,PDR,58800,59170,56830,57140,3886700
11/2/2021,PDR,57070,59220,57070,58490,4535400
11/3/2021,PDR,58360,58860,57140,57390,4366200
11/4/2021,PDR,57440,57810,56460,57510,4682500
11/5/2021,PDR,57510,58310,57440,58250,4654500
11/8/2021,PDR,58310,58800,56770,57140,4760700
11/9/2021,PDR,57140,57440,56400,56650,4024700
11/10/2021,PDR,56650,56770,54260,54740,3265200
11/11/2021,PDR,54740,57510,54740,56400,5375400
11/12/2021,PDR,56460,57020,55670,56100,3821600
11/15/2021,PDR,56100,56460,55550,55840,4380500
11/16/2021,PDR,55790,55920,54930,55550,3998100
11/17/2021,PDR,55550,56160,54930,55230,3390700
11/18/2021,PDR,55230,55550,54990,54990,3437000
11/19/2021,PDR,54990,56710,54870,55670,5113500
11/22/2021,PDR,55670,56710,55550,55790,3619100
11/23/2021,PDR,55790,56100,54740,55670,3912700
11/24/2021,PDR,55730,56160,55420,55480,3615200
11/25/2021,PDR,55730,57810,55730,57810,6052000
11/26/2021,PDR,58250,59220,58250,58800,5598900
11/29/2021,PDR,58310,58310,57200,57690,3409800
11/30/2021,PDR,57940,58250,56770,57440,4149600
12/1/2021,PDR,57260,57440,56530,57070,3218700
12/2/2021,PDR,57070,58250,57070,58190,4897400
12/3/2021,PDR,58610,58800,57750,58250,4724600
12/6/2021,PDR,58610,59830,58490,58680,7532800
12/7/2021,PDR,59050,60020,58610,60020,5713100
12/8/2021,PDR,60330,60690,59830,60520,5646200
12/9/2021,PDR,60640,60640,60020,60640,3990000
12/10/2021,PDR,60640,61250,59960,60570,4990300
12/13/2021,PDR,60570,61010,60080,60330,4254800
12/14/2021,PDR,60450,60450,56770,56770,4452700
12/15/2021,PDR,56830,57690,55550,57690,4613500
12/16/2021,PDR,57880,60150,57880,59960,5716400
12/17/2021,PDR,59960,60690,58610,58610,3934600
12/20/2021,PDR,58920,59540,58310,58610,4514200
12/21/2021,PDR,58730,59050,58060,58800,3546500
12/22/2021,PDR,58920,59350,57750,57810,3568400
12/23/2021,PDR,57940,58490,56530,58190,3775200
12/24/2021,PDR,58310,58550,57750,58000,3232600
12/27/2021,PDR,58120,58310,57070,58060,3496300
12/28/2021,PDR,58000,58310,57510,57750,2894400
12/29/2021,PDR,57880,58060,56830,57070,2994400
12/30/2021,PDR,57070,57940,56460,57940,3389700
12/31/2021,PDR,58060,58730,57940,58440,5215800
1/4/2022,PDR,58440,58730,57750,58190,3572300
1/5/2022,PDR,58000,58310,57070,57570,3756000
1/6/2022,PDR,57320,57630,56770,57570,2962900
1/7/2022,PDR,57510,58250,56650,57070,3724100
1/10/2022,PDR,57070,57630,56960,57390,3360900
1/11/2022,PDR,57390,57390,56460,56830,3549700
1/12/2022,PDR,56710,56890,55230,55230,4007200
1/13/2022,PDR,55230,56770,54990,55550,4176800
1/14/2022,PDR,55550,56460,55060,56340,3820900
1/17/2022,PDR,56210,56830,52660,53080,3248300
1/18/2022,PDR,53080,54740,52900,54010,4226100
1/19/2022,PDR,54010,56460,53940,54630,4774300
1/20/2022,PDR,54560,56460,54370,55230,4106400
1/21/2022,PDR,55230,55970,54810,55110,3710000
1/24/2022,PDR,55110,55360,51610,52420,3429800
1/25/2022,PDR,52290,56030,51740,55230,4175100
1/26/2022,PDR,55360,55790,53030,53270,2973000
1/27/2022,PDR,53400,54560,52790,53700,2913900
1/28/2022,PDR,53820,55730,53700,55730,3435800
2/7/2022,PDR,55970,56460,55480,55840,2948400
2/8/2022,PDR,55730,56030,54260,54630,2892800
2/9/2022,PDR,54560,56340,54010,55730,4110000
2/10/2022,PDR,55840,56100,55180,55230,3154400
2/11/2022,PDR,55180,55360,54310,55300,2953800
2/14/2022,PDR,55180,55180,54130,54930,2778300
2/15/2022,PDR,54870,55550,54690,55230,2681400
2/16/2022,PDR,55230,55670,54870,55360,2744800
2/17/2022,PDR,55550,56460,55420,56460,4033900
2/18/2022,PDR,56770,56960,55180,55970,3420100
2/21/2022,PDR,55920,56100,54990,55970,3198800
2/22/2022,PDR,55730,55790,54440,55110,3000600
2/23/2022,PDR,55180,55970,54870,55230,3003700
2/24/2022,PDR,55180,55300,53580,54370,3071000
2/25/2022,PDR,54310,55420,53450,53700,2684700
2/28/2022,PDR,53580,53890,52170,52170,2524200
3/1/2022,PDR,52170,52420,50750,51860,3405200
3/2/2022,PDR,52170,54010,52170,53520,5006800
3/3/2022,PDR,53760,54630,53450,54010,4930900
3/4/2022,PDR,54010,55550,52790,55550,4313400
3/7/2022,PDR,55670,55670,54130,54930,3534500
3/8/2022,PDR,54810,54810,53330,53450,3368200
3/9/2022,PDR,53640,54630,53270,54010,3227900
3/10/2022,PDR,54310,54630,53330,54070,3193200
3/11/2022,PDR,54010,54310,53400,53820,3097000
3/14/2022,PDR,53760,53890,52790,53700,2955900
3/15/2022,PDR,53580,53890,52540,52970,3325800
3/16/2022,PDR,52840,53160,52230,52660,2773800
3/17/2022,PDR,52600,53080,52350,53030,3282900
3/18/2022,PDR,52970,53080,52170,52170,3511500
3/21/2022,PDR,52290,55790,52110,55790,6146600
3/22/2022,PDR,56340,57070,55480,56030,4716300
3/23/2022,PDR,55840,56030,55060,55420,3043900
3/24/2022,PDR,55300,57630,55060,57630,5478600
3/25/2022,PDR,57570,58250,57260,57810,3681200
3/28/2022,PDR,57260,58000,55790,57070,4455000
3/29/2022,PDR,56960,57510,56160,56460,3132600
3/30/2022,PDR,56210,56280,54560,55670,2888200
3/31/2022,PDR,55360,55420,54010,54930,2665400
4/1/2022,PDR,54740,57390,53820,56890,3877700
4/4/2022,PDR,57390,57510,56280,57020,3250300
4/5/2022,PDR,57020,57390,56530,57070,3390000
4/6/2022,PDR,56830,57570,56400,57070,3833300
4/7/2022,PDR,56960,57390,56210,56830,2755000
4/8/2022,PDR,56770,57020,55790,55840,3065600
4/12/2022,PDR,55840,56340,54810,55230,3266000
4/13/2022,PDR,55110,55840,55110,55840,3029000
4/14/2022,PDR,55730,56160,54930,54930,3042700
4/15/2022,PDR,54810,54990,53160,53160,2544600
4/18/2022,PDR,53160,54070,52110,53890,2883600
4/19/2022,PDR,53820,54630,52660,52660,2688000
4/20/2022,PDR,52200,53450,51360,53120,2778800
4/21/2022,PDR,52790,53700,51610,53040,3034600
4/22/2022,PDR,52870,55380,50780,54290,3837200
4/25/2022,PDR,53950,53950,50690,51860,1848100
4/26/2022,PDR,51440,52540,49440,52450,3029300
4/27/2022,PDR,51110,52200,50530,51860,2534200
4/28/2022,PDR,51530,52290,50530,51860,2121300
4/29/2022,PDR,51780,52290,50610,51940,2033700
5/4/2022,PDR,51940,52120,50530,51440,2659200
5/5/2022,PDR,51280,51860,50610,51440,2541900
5/6/2022,PDR,51110,51440,50280,51030,1890700
5/9/2022,PDR,50360,51110,49190,49600,2278200
5/10/2022,PDR,48690,51780,47940,51780,2772400
5/11/2022,PDR,51690,51860,50280,50780,1902600
5/12/2022,PDR,50440,50440,47690,47690,1895200
5/13/2022,PDR,47350,48270,44840,44840,2608800
5/16/2022,PDR,44500,46760,44330,45680,2111100
5/17/2022,PDR,45510,47690,44330,47690,2603500
5/18/2022,PDR,48100,48100,46090,46680,2556300
5/19/2022,PDR,46090,46090,44670,45180,2589100
5/20/2022,PDR,45090,46010,44250,45010,2333500
5/23/2022,PDR,44750,44930,43500,44330,2037900
5/24/2022,PDR,44000,44500,42500,44500,2092200
5/25/2022,PDR,44420,44840,43000,44170,2395400
5/26/2022,PDR,44250,45590,44000,44840,2748100
5/27/2022,PDR,45010,45840,44330,45430,2110400
5/30/2022,PDR,45430,46430,44250,46260,3015700
5/31/2022,PDR,45930,46590,45010,45840,2578400
6/1/2022,PDR,45590,46010,44580,45590,2230700
6/2/2022,PDR,45590,45760,44500,45340,2360600
6/3/2022,PDR,45340,45760,44330,44930,2012400
6/6/2022,PDR,45090,45430,44080,44930,2042100
6/7/2022,PDR,44500,44930,43580,44250,1872000
6/8/2022,PDR,44170,44330,43420,44080,2275900
6/9/2022,PDR,44250,44750,43670,44500,1819200
6/10/2022,PDR,44330,44580,43580,44080,1733400
6/13/2022,PDR,43170,43750,41820,41820,2208600
6/14/2022,PDR,41410,41820,40360,41740,2030400
6/15/2022,PDR,41740,41910,40490,40820,2141900
6/16/2022,PDR,41410,42670,40320,42500,1867200
6/17/2022,PDR,41910,42070,40740,42070,2000000
6/20/2022,PDR,42160,42580,40820,41740,1974500
6/21/2022,PDR,41410,42240,40990,42240,1921200
6/22/2022,PDR,42320,43500,42070,43330,2226300
6/23/2022,PDR,43670,43920,42830,43670,1494300
6/24/2022,PDR,43750,44170,43250,43920,1715700
6/27/2022,PDR,43920,44250,43420,44000,1643000
6/28/2022,PDR,43830,44670,43330,44330,2009200
6/29/2022,PDR,44080,44330,43330,43830,1736700
6/30/2022,PDR,43670,43830,43000,43330,1434600
7/1/2022,PDR,42920,43830,42750,43830,1566500
7/4/2022,PDR,43830,44250,43170,43170,1574900
7/5/2022,PDR,43250,43670,43080,43500,1073100
7/6/2022,PDR,43170,44000,42670,43500,1503800
7/7/2022,PDR,43500,43750,42830,43750,1193900
7/8/2022,PDR,43920,44170,43170,44170,1010900
7/11/2022,PDR,43750,44250,43330,43750,1116900
7/12/2022,PDR,43750,44250,43330,44000,1002400
7/13/2022,PDR,43920,44170,43500,43920,1014000
7/14/2022,PDR,43750,44170,43420,44170,1200000
7/15/2022,PDR,44170,44500,43750,44170,1384700
7/18/2022,PDR,44330,44750,43750,44420,1357700
7/19/2022,PDR,44330,44500,43750,44420,1171400
7/20/2022,PDR,44670,44750,44000,44420,1889300
7/21/2022,PDR,43920,44580,43920,44250,1460800
7/22/2022,PDR,43750,44420,43580,43670,1540900
7/25/2022,PDR,43330,43920,43170,43830,1416100
7/26/2022,PDR,43580,44170,43330,43750,1010900
7/27/2022,PDR,43500,43920,43250,43920,1025300
7/28/2022,PDR,44080,44500,43500,44500,1231300
7/29/2022,PDR,44500,44750,44000,44000,1265400
8/1/2022,PDR,43580,45180,43580,44840,1663900
8/2/2022,PDR,44580,45090,44330,44750,1317200
8/3/2022,PDR,44840,45180,44420,45010,1606900
8/4/2022,PDR,44930,45180,44500,45180,1834600
8/5/2022,PDR,45180,45430,44670,45180,1640000
8/8/2022,PDR,45010,45430,44580,45010,2253600
8/9/2022,PDR,44670,45180,44580,45010,2610000
8/10/2022,PDR,44840,45180,44580,44930,2462700
8/11/2022,PDR,45260,45430,44330,44840,2683200
8/12/2022,PDR,44670,45010,44330,45010,2175300
8/15/2022,PDR,44750,45340,44580,45340,2590100
8/16/2022,PDR,45430,45590,45010,45590,2840000
8/17/2022,PDR,45760,48690,45340,48690,5209100
8/18/2022,PDR,49020,49100,48270,48850,3316600
8/19/2022,PDR,48600,48850,47770,48190,2914400
8/22/2022,PDR,48020,48100,46590,46930,2847400
8/23/2022,PDR,46510,47600,46260,47350,3198300
8/24/2022,PDR,47440,47600,46840,47180,2858800
8/25/2022,PDR,47180,47520,46090,47440,2431800
8/26/2022,PDR,47010,47440,46590,47090,2896300
8/29/2022,PDR,46180,46590,45010,45010,2737900
8/30/2022,PDR,44840,46430,44750,46090,3105700
8/31/2022,PDR,46010,46680,45590,46180,2290300
9/5/2022,PDR,46010,46340,45590,45930,2281800
9/6/2022,PDR,45760,46430,45430,46010,2725000
9/7/2022,PDR,46010,46180,44840,45010,2364200
9/8/2022,PDR,44840,45680,44170,45180,1807700
9/9/2022,PDR,44750,45430,44500,44750,1747900
9/12/2022,PDR,44420,45010,44250,44840,1935800
9/13/2022,PDR,44930,45430,43330,43330,1887200
9/14/2022,PDR,42920,43250,42240,42580,1835400
9/15/2022,PDR,42830,43170,42320,42920,1823200
9/16/2022,PDR,42830,44750,42070,44750,2247600
9/19/2022,PDR,44250,44330,42580,42670,2189500
9/20/2022,PDR,42500,43420,42500,43250,1752000
9/21/2022,PDR,43000,43250,42670,43170,1412600
9/22/2022,PDR,42750,43250,42500,43170,1455100
9/23/2022,PDR,42920,43250,42500,42500,1559200
9/26/2022,PDR,41990,42420,41790,42160,1565800
9/27/2022,PDR,41910,42160,41740,41820,1489100
9/28/2022,PDR,41570,42070,40820,42070,1320100
9/29/2022,PDR,42240,42830,42160,42500,1746100
9/30/2022,PDR,42420,42830,42070,42750,1823600
10/3/2022,PDR,42420,42750,41570,42670,1874900
